date,station,station_type,latitude,longitude,pm25_daily_mean,temperature_f,relative_humidity
2021-10-16,Utica-Valley,suburban,43.1,-75.23,8.3,27.2,80.2
2021-10-17,Utica-Valley,suburban,43.1,-75.23,4.8,20.2,60.6
2021-10-18,Utica-Valley,suburban,43.1,-75.23,9.6,30.8,73.8
2021-10-19,Utica-Valley,suburban,43.1,-75.23,5.8,30.5,67.5
2021-10-20,Utica-Valley,suburban,43.1,-75.23,6.5,24.5,86.8
2021-10-21,Utica-Valley,suburban,43.1,-75.23,5.1,27.9,62.8
2021-10-22,Utica-Valley,suburban,43.1,-75.23,5.0,29.7,59.5
2021-10-23,Utica-Valley,suburban,43.1,-75.23,2.7,31.5,31.2
2021-10-24,Utica-Valley,suburban,43.1,-75.23,8.8,31.3,42.5
2021-10-25,Utica-Valley,suburban,43.1,-75.23,4.8,17.3,34.1
2021-10-26,Utica-Valley,suburban,43.1,-75.23,6.7,28.7,64.4
2021-10-27,Utica-Valley,suburban,43.1,-75.23,2.3,24.0,79.6
2021-10-28,Utica-Valley,suburban,43.1,-75.23,5.9,17.9,68.1
2021-10-29,Utica-Valley,suburban,43.1,-75.23,4.7,15.1,68.2
2021-10-30,Utica-Valley,suburban,43.1,-75.23,4.8,15.2,58.9
2021-10-31,Utica-Valley,suburban,43.1,-75.23,4.7,24.7,53.6
2021-11-01,Utica-Valley,suburban,43.1,-75.23,4.4,27.1,78.6
2021-11-02,Utica-Valley,suburban,43.1,-75.23,7.5,9.8,74.3
2021-11-03,Utica-Valley,suburban,43.1,-75.23,5.1,19.9,85.5
2021-11-04,Utica-Valley,suburban,43.1,-75.23,9.8,34.8,87.3
2021-11-05,Utica-Valley,suburban,43.1,-75.23,4.9,34.8,53.5
2021-11-06,Utica-Valley,suburban,43.1,-75.23,7.4,15.7,39.7
2021-11-07,Utica-Valley,suburban,43.1,-75.23,,21.8,64.9
2021-11-08,Utica-Valley,suburban,43.1,-75.23,6.8,27.9,50.4
2021-11-09,Utica-Valley,suburban,43.1,-75.23,7.0,21.1,71.3
2021-11-10,Utica-Valley,suburban,43.1,-75.23,3.4,20.4,84.4
2021-11-11,Utica-Valley,suburban,43.1,-75.23,3.8,28.9,49.0
2021-11-12,Utica-Valley,suburban,43.1,-75.23,2.8,18.5,67.8
2021-11-13,Utica-Valley,suburban,43.1,-75.23,3.8,19.6,60.2
2021-11-14,Utica-Valley,suburban,43.1,-75.23,4.6,8.5,50.4
2021-11-15,Utica-Valley,suburban,43.1,-75.23,4.6,5.0,83.0
2021-11-16,Utica-Valley,suburban,43.1,-75.23,5.1,23.0,76.9
2021-11-17,Utica-Valley,suburban,43.1,-75.23,9.6,22.8,52.7
2021-11-18,Utica-Valley,suburban,43.1,-75.23,3.5,17.2,74.2
2021-11-19,Utica-Valley,suburban,43.1,-75.23,7.8,16.2,54.8
2021-11-20,Utica-Valley,suburban,43.1,-75.23,7.4,16.9,51.2
2021-11-21,Utica-Valley,suburban,43.1,-75.23,7.0,13.1,56.6
2021-11-22,Utica-Valley,suburban,43.1,-75.23,3.4,23.1,82.9
2021-11-23,Utica-Valley,suburban,43.1,-75.23,5.3,10.2,48.8
2021-11-24,Utica-Valley,suburban,43.1,-75.23,3.8,15.1,71.4
2021-11-25,Utica-Valley,suburban,43.1,-75.23,5.0,13.1,37.1
2021-11-26,Utica-Valley,suburban,43.1,-75.23,3.9,18.1,87.7
2021-11-27,Utica-Valley,suburban,43.1,-75.23,5.1,12.6,75.3
2021-11-28,Utica-Valley,suburban,43.1,-75.23,5.6,16.4,83.4
2021-11-29,Utica-Valley,suburban,43.1,-75.23,4.4,6.9,73.4
2021-11-30,Utica-Valley,suburban,43.1,-75.23,2.6,12.4,30.9
2021-12-01,Utica-Valley,suburban,43.1,-75.23,8.0,13.8,75.7
2021-12-02,Utica-Valley,suburban,43.1,-75.23,3.3,19.7,57.8
2021-12-03,Utica-Valley,suburban,43.1,-75.23,8.4,20.5,74.2
2021-12-04,Utica-Valley,suburban,43.1,-75.23,5.7,5.5,78.4
2021-12-05,Utica-Valley,suburban,43.1,-75.23,4.6,12.1,85.0
2021-12-06,Utica-Valley,suburban,43.1,-75.23,8.0,6.5,42.6
2021-12-07,Utica-Valley,suburban,43.1,-75.23,4.9,14.4,61.6
2021-12-08,Utica-Valley,suburban,43.1,-75.23,6.4,11.1,64.7
2021-12-09,Utica-Valley,suburban,43.1,-75.23,6.6,20.6,39.1
2021-12-10,Utica-Valley,suburban,43.1,-75.23,2.7,8.8,63.2
2021-12-11,Utica-Valley,suburban,43.1,-75.23,9.6,1.1,69.4
2021-12-12,Utica-Valley,suburban,43.1,-75.23,13.6,3.7,62.1
2021-12-13,Utica-Valley,suburban,43.1,-75.23,3.1,6.6,83.7
2021-12-14,Utica-Valley,suburban,43.1,-75.23,7.0,3.8,72.0
2021-12-15,Utica-Valley,suburban,43.1,-75.23,5.5,9.6,72.0
2021-12-16,Utica-Valley,suburban,43.1,-75.23,6.3,6.8,65.1
2021-12-17,Utica-Valley,suburban,43.1,-75.23,5.5,20.0,47.1
2021-12-18,Utica-Valley,suburban,43.1,-75.23,4.3,18.0,60.0
2021-12-19,Utica-Valley,suburban,43.1,-75.23,,9.9,77.8
2021-12-20,Utica-Valley,suburban,43.1,-75.23,7.1,17.3,75.4
2021-12-21,Utica-Valley,suburban,43.1,-75.23,4.6,9.2,64.8
2021-12-22,Utica-Valley,suburban,43.1,-75.23,5.5,9.7,82.6
2021-12-23,Utica-Valley,suburban,43.1,-75.23,6.6,23.5,42.0
2021-12-24,Utica-Valley,suburban,43.1,-75.23,10.1,7.8,53.2
2021-12-25,Utica-Valley,suburban,43.1,-75.23,7.7,5.4,42.9
2021-12-26,Utica-Valley,suburban,43.1,-75.23,8.6,14.8,68.1
2021-12-27,Utica-Valley,suburban,43.1,-75.23,7.3,9.4,62.9
2021-12-28,Utica-Valley,suburban,43.1,-75.23,5.5,8.8,69.8
2021-12-29,Utica-Valley,suburban,43.1,-75.23,6.2,8.9,46.9
2021-12-30,Utica-Valley,suburban,43.1,-75.23,5.9,18.1,69.6
2021-12-31,Utica-Valley,suburban,43.1,-75.23,13.3,21.1,57.8
2022-01-01,Utica-Valley,suburban,43.1,-75.23,15.7,16.2,79.4
2022-01-02,Utica-Valley,suburban,43.1,-75.23,5.5,12.4,47.8
2022-01-03,Utica-Valley,suburban,43.1,-75.23,8.3,11.2,65.1
2022-01-04,Utica-Valley,suburban,43.1,-75.23,3.9,12.3,84.0
2022-01-05,Utica-Valley,suburban,43.1,-75.23,13.6,6.3,68.9
2022-01-06,Utica-Valley,suburban,43.1,-75.23,10.8,15.3,67.6
2022-01-07,Utica-Valley,suburban,43.1,-75.23,4.7,7.7,56.6
2022-01-08,Utica-Valley,suburban,43.1,-75.23,3.9,8.2,62.1
2022-01-09,Utica-Valley,suburban,43.1,-75.23,5.6,4.6,38.7
2022-01-10,Utica-Valley,suburban,43.1,-75.23,4.8,8.6,46.1
2022-01-11,Utica-Valley,suburban,43.1,-75.23,8.7,16.0,79.9
2022-01-12,Utica-Valley,suburban,43.1,-75.23,6.7,17.1,45.6
2022-01-13,Utica-Valley,suburban,43.1,-75.23,5.1,22.5,72.8
2022-01-14,Utica-Valley,suburban,43.1,-75.23,7.4,9.6,76.7
2022-01-15,Utica-Valley,suburban,43.1,-75.23,4.8,10.4,43.7
2022-01-16,Utica-Valley,suburban,43.1,-75.23,7.5,4.4,59.3
2022-01-17,Utica-Valley,suburban,43.1,-75.23,7.9,14.4,82.5
2022-01-18,Utica-Valley,suburban,43.1,-75.23,4.0,11.2,71.8
2022-01-19,Utica-Valley,suburban,43.1,-75.23,6.8,13.2,63.5
2022-01-20,Utica-Valley,suburban,43.1,-75.23,5.1,13.7,41.1
2022-01-21,Utica-Valley,suburban,43.1,-75.23,8.1,4.3,69.5
2022-01-22,Utica-Valley,suburban,43.1,-75.23,13.6,9.2,62.8
2022-01-23,Utica-Valley,suburban,43.1,-75.23,4.5,7.6,58.4
2022-01-24,Utica-Valley,suburban,43.1,-75.23,,20.9,63.1
2022-01-25,Utica-Valley,suburban,43.1,-75.23,6.8,12.4,63.8
2022-01-26,Utica-Valley,suburban,43.1,-75.23,603.5,18.5,67.0
2022-01-27,Utica-Valley,suburban,43.1,-75.23,9.7,16.6,33.5
2022-01-28,Utica-Valley,suburban,43.1,-75.23,6.7,22.1,68.6
2022-01-29,Utica-Valley,suburban,43.1,-75.23,10.0,10.4,50.5
2022-01-30,Utica-Valley,suburban,43.1,-75.23,9.8,21.5,46.5
2022-01-31,Utica-Valley,suburban,43.1,-75.23,6.0,20.9,58.8
2022-02-01,Utica-Valley,suburban,43.1,-75.23,9.0,14.9,78.3
2022-02-02,Utica-Valley,suburban,43.1,-75.23,9.2,14.1,68.3
2022-02-03,Utica-Valley,suburban,43.1,-75.23,6.6,26.8,59.0
2022-02-04,Utica-Valley,suburban,43.1,-75.23,6.7,23.3,43.0
2022-02-05,Utica-Valley,suburban,43.1,-75.23,8.4,18.0,67.4
2022-02-06,Utica-Valley,suburban,43.1,-75.23,8.6,22.1,93.1
2022-02-07,Utica-Valley,suburban,43.1,-75.23,6.5,24.8,55.4
2022-02-08,Utica-Valley,suburban,43.1,-75.23,9.3,15.8,67.2
2022-02-09,Utica-Valley,suburban,43.1,-75.23,8.8,21.9,64.9
2022-02-10,Utica-Valley,suburban,43.1,-75.23,11.2,22.6,66.4
2022-02-11,Utica-Valley,suburban,43.1,-75.23,5.1,31.4,52.2
2022-02-12,Utica-Valley,suburban,43.1,-75.23,6.3,23.3,60.3
2022-02-13,Utica-Valley,suburban,43.1,-75.23,8.2,36.1,87.1
2022-02-14,Utica-Valley,suburban,43.1,-75.23,13.2,27.4,74.2
2022-02-15,Utica-Valley,suburban,43.1,-75.23,11.1,21.7,87.8
2022-02-16,Utica-Valley,suburban,43.1,-75.23,,22.5,73.0
2022-02-17,Utica-Valley,suburban,43.1,-75.23,8.2,31.0,88.3
2022-02-18,Utica-Valley,suburban,43.1,-75.23,4.1,24.1,64.0
2022-02-19,Utica-Valley,suburban,43.1,-75.23,4.7,19.5,44.5
2022-02-20,Utica-Valley,suburban,43.1,-75.23,12.0,25.1,82.7
2022-02-21,Utica-Valley,suburban,43.1,-75.23,3.3,32.3,66.2
2022-02-22,Utica-Valley,suburban,43.1,-75.23,9.2,28.3,56.4
2022-02-23,Utica-Valley,suburban,43.1,-75.23,12.3,26.7,76.4
2022-02-24,Utica-Valley,suburban,43.1,-75.23,14.0,30.7,71.5
2022-02-25,Utica-Valley,suburban,43.1,-75.23,7.4,29.3,69.9
2022-02-26,Utica-Valley,suburban,43.1,-75.23,7.3,25.4,58.8
2022-02-27,Utica-Valley,suburban,43.1,-75.23,7.2,26.0,58.5
2022-02-28,Utica-Valley,suburban,43.1,-75.23,6.6,27.7,58.6
2022-03-01,Utica-Valley,suburban,43.1,-75.23,16.8,29.4,41.0
2022-03-02,Utica-Valley,suburban,43.1,-75.23,10.9,27.0,63.2
2022-03-03,Utica-Valley,suburban,43.1,-75.23,7.1,30.2,66.0
2022-03-04,Utica-Valley,suburban,43.1,-75.23,10.7,29.7,33.3
2022-03-05,Utica-Valley,suburban,43.1,-75.23,7.1,36.2,73.0
2022-03-06,Utica-Valley,suburban,43.1,-75.23,8.7,34.8,65.3
2022-03-07,Utica-Valley,suburban,43.1,-75.23,10.0,29.5,53.2
2022-03-08,Utica-Valley,suburban,43.1,-75.23,7.8,37.1,78.6
2022-03-09,Utica-Valley,suburban,43.1,-75.23,10.8,46.8,90.6
2022-03-10,Utica-Valley,suburban,43.1,-75.23,14.0,24.5,55.7
2022-03-11,Utica-Valley,suburban,43.1,-75.23,6.2,37.0,77.7
2022-03-12,Utica-Valley,suburban,43.1,-75.23,8.7,35.7,63.0
2022-03-13,Utica-Valley,suburban,43.1,-75.23,11.5,40.5,72.5
2022-03-14,Utica-Valley,suburban,43.1,-75.23,16.6,40.5,81.8
2022-03-15,Utica-Valley,suburban,43.1,-75.23,8.7,44.2,50.1
2022-03-16,Utica-Valley,suburban,43.1,-75.23,5.6,47.1,60.7
2022-03-17,Utica-Valley,suburban,43.1,-75.23,,38.1,66.4
2022-03-18,Utica-Valley,suburban,43.1,-75.23,6.4,43.3,65.1
2022-03-19,Utica-Valley,suburban,43.1,-75.23,5.1,43.8,73.5
2022-03-20,Utica-Valley,suburban,43.1,-75.23,9.6,34.0,72.4
2022-03-21,Utica-Valley,suburban,43.1,-75.23,8.8,39.5,74.2
2022-03-22,Utica-Valley,suburban,43.1,-75.23,9.5,46.4,78.6
2022-03-23,Utica-Valley,suburban,43.1,-75.23,7.8,52.4,77.3
2022-03-24,Utica-Valley,suburban,43.1,-75.23,9.5,42.7,69.4
2022-03-25,Utica-Valley,suburban,43.1,-75.23,11.5,40.7,62.6
2022-03-26,Utica-Valley,suburban,43.1,-75.23,12.9,41.8,60.3
2022-03-27,Utica-Valley,suburban,43.1,-75.23,7.8,34.6,49.0
2022-03-28,Utica-Valley,suburban,43.1,-75.23,11.0,46.2,63.2
2022-03-29,Utica-Valley,suburban,43.1,-75.23,12.0,44.0,51.7
2022-03-30,Utica-Valley,suburban,43.1,-75.23,11.5,47.2,78.6
2022-03-31,Utica-Valley,suburban,43.1,-75.23,10.5,42.0,41.7
2022-04-01,Utica-Valley,suburban,43.1,-75.23,8.1,45.6,38.2
2022-04-02,Utica-Valley,suburban,43.1,-75.23,13.5,49.2,55.3
2022-04-03,Utica-Valley,suburban,43.1,-75.23,8.1,45.5,74.0
2022-04-04,Utica-Valley,suburban,43.1,-75.23,11.9,43.0,81.2
2022-04-05,Utica-Valley,suburban,43.1,-75.23,22.8,35.6,65.3
2022-04-06,Utica-Valley,suburban,43.1,-75.23,7.8,40.6,81.5
2022-04-07,Utica-Valley,suburban,43.1,-75.23,10.2,50.7,84.4
2022-04-08,Utica-Valley,suburban,43.1,-75.23,7.3,50.7,64.5
2022-04-09,Utica-Valley,suburban,43.1,-75.23,7.3,43.1,75.2
2022-04-10,Utica-Valley,suburban,43.1,-75.23,6.4,46.8,56.8
2022-04-11,Utica-Valley,suburban,43.1,-75.23,8.0,56.1,86.9
2022-04-12,Utica-Valley,suburban,43.1,-75.23,9.1,42.0,79.9
2022-04-13,Utica-Valley,suburban,43.1,-75.23,7.9,53.1,71.0
2022-04-14,Utica-Valley,suburban,43.1,-75.23,7.9,60.0,62.8
2022-04-15,Utica-Valley,suburban,43.1,-75.23,12.1,45.9,43.3
2022-04-16,Utica-Valley,suburban,43.1,-75.23,20.7,55.5,70.2
2022-04-17,Utica-Valley,suburban,43.1,-75.23,20.6,47.1,51.9
2022-04-18,Utica-Valley,suburban,43.1,-75.23,10.0,56.5,60.7
2022-04-19,Utica-Valley,suburban,43.1,-75.23,14.5,48.8,75.9
2022-04-20,Utica-Valley,suburban,43.1,-75.23,13.3,51.1,77.4
2022-04-21,Utica-Valley,suburban,43.1,-75.23,11.5,63.4,66.9
2022-04-22,Utica-Valley,suburban,43.1,-75.23,9.1,58.1,56.8
2022-04-23,Utica-Valley,suburban,43.1,-75.23,8.5,59.3,39.5
2022-04-24,Utica-Valley,suburban,43.1,-75.23,10.9,59.0,62.9
2022-04-25,Utica-Valley,suburban,43.1,-75.23,9.7,53.1,71.2
2022-04-26,Utica-Valley,suburban,43.1,-75.23,10.8,61.8,76.4
2022-04-27,Utica-Valley,suburban,43.1,-75.23,10.2,50.5,51.1
2022-04-28,Utica-Valley,suburban,43.1,-75.23,11.4,40.7,70.5
2022-04-29,Utica-Valley,suburban,43.1,-75.23,9.9,45.1,99.2
2022-04-30,Utica-Valley,suburban,43.1,-75.23,11.4,67.2,56.7
2022-05-01,Utica-Valley,suburban,43.1,-75.23,13.3,70.6,91.2
2022-05-02,Utica-Valley,suburban,43.1,-75.23,11.2,49.7,38.2
2022-05-03,Utica-Valley,suburban,43.1,-75.23,10.9,52.3,66.6
2022-05-04,Utica-Valley,suburban,43.1,-75.23,10.5,63.3,84.8
2022-05-05,Utica-Valley,suburban,43.1,-75.23,7.9,59.3,76.1
2022-05-06,Utica-Valley,suburban,43.1,-75.23,14.5,67.2,70.0
2022-05-07,Utica-Valley,suburban,43.1,-75.23,26.2,68.6,88.9
2022-05-08,Utica-Valley,suburban,43.1,-75.23,9.7,61.8,60.2
2022-05-09,Utica-Valley,suburban,43.1,-75.23,9.1,62.6,44.2
2022-05-10,Utica-Valley,suburban,43.1,-75.23,11.4,62.1,95.6
2022-05-11,Utica-Valley,suburban,43.1,-75.23,9.1,73.3,61.9
2022-05-12,Utica-Valley,suburban,43.1,-75.23,9.1,54.4,62.2
2022-05-13,Utica-Valley,suburban,43.1,-75.23,10.8,59.5,48.6
2022-05-14,Utica-Valley,suburban,43.1,-75.23,17.6,69.3,63.3
2022-05-15,Utica-Valley,suburban,43.1,-75.23,9.5,63.5,57.0
2022-05-16,Utica-Valley,suburban,43.1,-75.23,10.4,64.1,62.1
2022-05-17,Utica-Valley,suburban,43.1,-75.23,16.7,73.5,65.6
2022-05-18,Utica-Valley,suburban,43.1,-75.23,9.0,68.1,45.5
2022-05-19,Utica-Valley,suburban,43.1,-75.23,12.9,58.9,44.9
2022-05-20,Utica-Valley,suburban,43.1,-75.23,6.0,55.2,86.0
2022-05-21,Utica-Valley,suburban,43.1,-75.23,17.3,59.8,74.9
2022-05-22,Utica-Valley,suburban,43.1,-75.23,11.9,70.1,80.8
2022-05-23,Utica-Valley,suburban,43.1,-75.23,,69.0,67.2
2022-05-24,Utica-Valley,suburban,43.1,-75.23,9.7,60.9,62.6
2022-05-25,Utica-Valley,suburban,43.1,-75.23,16.1,66.9,91.3
2022-05-26,Utica-Valley,suburban,43.1,-75.23,11.8,64.8,38.7
2022-05-27,Utica-Valley,suburban,43.1,-75.23,11.5,59.2,45.4
2022-05-28,Utica-Valley,suburban,43.1,-75.23,12.9,69.2,78.1
2022-05-29,Utica-Valley,suburban,43.1,-75.23,16.3,60.0,59.1
2022-05-30,Utica-Valley,suburban,43.1,-75.23,,64.7,70.5
2022-05-31,Utica-Valley,suburban,43.1,-75.23,11.3,63.6,61.6
2022-06-01,Utica-Valley,suburban,43.1,-75.23,11.0,77.0,55.9
2022-06-02,Utica-Valley,suburban,43.1,-75.23,12.6,64.9,94.7
2022-06-03,Utica-Valley,suburban,43.1,-75.23,9.1,60.7,61.4
2022-06-04,Utica-Valley,suburban,43.1,-75.23,12.1,59.9,55.1
2022-06-05,Utica-Valley,suburban,43.1,-75.23,8.5,59.1,82.5
2022-06-06,Utica-Valley,suburban,43.1,-75.23,11.3,74.0,58.5
2022-06-07,Utica-Valley,suburban,43.1,-75.23,17.8,80.9,52.3
2022-06-08,Utica-Valley,suburban,43.1,-75.23,8.8,63.8,45.9
2022-06-09,Utica-Valley,suburban,43.1,-75.23,15.8,71.1,78.2
2022-06-10,Utica-Valley,suburban,43.1,-75.23,10.0,66.0,76.9
2022-06-11,Utica-Valley,suburban,43.1,-75.23,18.9,66.0,91.7
2022-06-12,Utica-Valley,suburban,43.1,-75.23,10.0,72.1,81.2
2022-06-13,Utica-Valley,suburban,43.1,-75.23,11.9,73.0,74.6
2022-06-14,Utica-Valley,suburban,43.1,-75.23,8.6,73.8,73.5
2022-06-15,Utica-Valley,suburban,43.1,-75.23,5.4,59.5,75.5
2022-06-16,Utica-Valley,suburban,43.1,-75.23,10.9,60.6,52.7
2022-06-17,Utica-Valley,suburban,43.1,-75.23,8.3,65.3,81.2
2022-06-18,Utica-Valley,suburban,43.1,-75.23,12.9,68.5,38.5
2022-06-19,Utica-Valley,suburban,43.1,-75.23,11.2,70.7,100.0
2022-06-20,Utica-Valley,suburban,43.1,-75.23,19.0,69.2,74.3
2022-06-21,Utica-Valley,suburban,43.1,-75.23,,64.1,96.6
2022-06-22,Utica-Valley,suburban,43.1,-75.23,16.2,61.4,49.2
2022-06-23,Utica-Valley,suburban,43.1,-75.23,9.9,62.8,71.1
2022-06-24,Utica-Valley,suburban,43.1,-75.23,13.1,79.2,82.1
2022-06-25,Utica-Valley,suburban,43.1,-75.23,10.0,67.3,82.6
2022-06-26,Utica-Valley,suburban,43.1,-75.23,13.4,53.9,69.7
2022-06-27,Utica-Valley,suburban,43.1,-75.23,13.6,82.7,77.6
2022-06-28,Utica-Valley,suburban,43.1,-75.23,9.1,63.4,67.2
2022-06-29,Utica-Valley,suburban,43.1,-75.23,15.1,64.9,23.7
2022-06-30,Utica-Valley,suburban,43.1,-75.23,16.2,62.6,54.7
2022-07-01,Utica-Valley,suburban,43.1,-75.23,8.9,64.5,66.2
2022-07-02,Utica-Valley,suburban,43.1,-75.23,16.4,73.6,83.2
2022-07-03,Utica-Valley,suburban,43.1,-75.23,10.9,67.1,55.4
2022-07-04,Utica-Valley,suburban,43.1,-75.23,9.6,58.5,61.0
2022-07-05,Utica-Valley,suburban,43.1,-75.23,15.7,67.4,57.7
2022-07-06,Utica-Valley,suburban,43.1,-75.23,12.7,66.5,55.1
2022-07-07,Utica-Valley,suburban,43.1,-75.23,13.2,67.2,78.9
2022-07-08,Utica-Valley,suburban,43.1,-75.23,21.3,65.1,55.6
2022-07-09,Utica-Valley,suburban,43.1,-75.23,10.9,61.6,50.5
2022-07-10,Utica-Valley,suburban,43.1,-75.23,7.8,71.1,80.7
2022-07-11,Utica-Valley,suburban,43.1,-75.23,10.1,64.8,62.0
2022-07-12,Utica-Valley,suburban,43.1,-75.23,8.7,69.3,57.6
2022-07-13,Utica-Valley,suburban,43.1,-75.23,13.8,70.8,84.7
2022-07-14,Utica-Valley,suburban,43.1,-75.23,12.0,60.0,58.6
2022-07-15,Utica-Valley,suburban,43.1,-75.23,10.5,52.6,89.0
2022-07-16,Utica-Valley,suburban,43.1,-75.23,8.6,68.7,52.6
2022-07-17,Utica-Valley,suburban,43.1,-75.23,,65.5,73.3
2022-07-18,Utica-Valley,suburban,43.1,-75.23,11.5,72.8,45.9
2022-07-19,Utica-Valley,suburban,43.1,-75.23,4.8,50.6,65.7
2022-07-20,Utica-Valley,suburban,43.1,-75.23,12.7,60.3,80.3
2022-07-21,Utica-Valley,suburban,43.1,-75.23,10.2,61.4,51.5
2022-07-22,Utica-Valley,suburban,43.1,-75.23,,57.7,67.9
2022-07-23,Utica-Valley,suburban,43.1,-75.23,12.1,70.4,69.1
2022-07-24,Utica-Valley,suburban,43.1,-75.23,20.4,63.1,100.0
2022-07-25,Utica-Valley,suburban,43.1,-75.23,7.3,65.9,68.4
2022-07-26,Utica-Valley,suburban,43.1,-75.23,10.4,58.7,77.3
2022-07-27,Utica-Valley,suburban,43.1,-75.23,10.1,57.6,53.4
2022-07-28,Utica-Valley,suburban,43.1,-75.23,9.5,64.4,65.1
2022-07-29,Utica-Valley,suburban,43.1,-75.23,5.6,66.3,66.7
2022-07-30,Utica-Valley,suburban,43.1,-75.23,6.6,72.6,47.6
2022-07-31,Utica-Valley,suburban,43.1,-75.23,10.1,62.7,74.9
2022-08-01,Utica-Valley,suburban,43.1,-75.23,10.8,59.6,44.9
2022-08-02,Utica-Valley,suburban,43.1,-75.23,18.8,58.7,71.0
2022-08-03,Utica-Valley,suburban,43.1,-75.23,11.7,52.6,83.1
2022-08-04,Utica-Valley,suburban,43.1,-75.23,9.5,60.9,68.5
2022-08-05,Utica-Valley,suburban,43.1,-75.23,8.8,61.3,60.3
2022-08-06,Utica-Valley,suburban,43.1,-75.23,13.7,68.4,32.5
2022-08-07,Utica-Valley,suburban,43.1,-75.23,6.6,57.9,44.3
2022-08-08,Utica-Valley,suburban,43.1,-75.23,8.8,54.5,69.9
2022-08-09,Utica-Valley,suburban,43.1,-75.23,9.1,64.0,66.3
2022-08-10,Utica-Valley,suburban,43.1,-75.23,11.7,56.6,65.8
2022-08-11,Utica-Valley,suburban,43.1,-75.23,11.8,60.7,74.4
2022-08-12,Utica-Valley,suburban,43.1,-75.23,5.5,51.8,57.8
2022-08-13,Utica-Valley,suburban,43.1,-75.23,6.4,58.8,77.5
2022-08-14,Utica-Valley,suburban,43.1,-75.23,9.6,61.6,58.4
2022-08-15,Utica-Valley,suburban,43.1,-75.23,11.2,64.7,67.6
2022-08-16,Utica-Valley,suburban,43.1,-75.23,6.6,57.3,73.7
2022-08-17,Utica-Valley,suburban,43.1,-75.23,8.8,58.0,63.6
2022-08-18,Utica-Valley,suburban,43.1,-75.23,7.0,57.9,72.9
2022-08-19,Utica-Valley,suburban,43.1,-75.23,8.0,53.1,25.0
2022-08-20,Utica-Valley,suburban,43.1,-75.23,4.9,54.1,58.2
2022-08-21,Utica-Valley,suburban,43.1,-75.23,10.4,50.9,70.6
2022-08-22,Utica-Valley,suburban,43.1,-75.23,,55.3,82.3
2022-08-23,Utica-Valley,suburban,43.1,-75.23,7.4,46.4,76.6
2022-08-24,Utica-Valley,suburban,43.1,-75.23,6.4,57.2,59.3
2022-08-25,Utica-Valley,suburban,43.1,-75.23,4.9,50.5,71.2
2022-08-26,Utica-Valley,suburban,43.1,-75.23,7.0,50.1,59.6
2022-08-27,Utica-Valley,suburban,43.1,-75.23,5.5,49.5,76.1
2022-08-28,Utica-Valley,suburban,43.1,-75.23,8.0,50.9,67.1
2022-08-29,Utica-Valley,suburban,43.1,-75.23,7.8,49.2,64.3
2022-08-30,Utica-Valley,suburban,43.1,-75.23,4.5,47.8,74.9
2022-08-31,Utica-Valley,suburban,43.1,-75.23,13.0,39.2,50.9
2022-09-01,Utica-Valley,suburban,43.1,-75.23,9.1,54.6,57.6
2022-09-02,Utica-Valley,suburban,43.1,-75.23,7.2,52.7,75.1
2022-09-03,Utica-Valley,suburban,43.1,-75.23,14.2,56.6,95.2
2022-09-04,Utica-Valley,suburban,43.1,-75.23,12.9,44.8,75.8
2022-09-05,Utica-Valley,suburban,43.1,-75.23,9.3,45.2,83.6
2022-09-06,Utica-Valley,suburban,43.1,-75.23,13.5,44.3,57.1
2022-09-07,Utica-Valley,suburban,43.1,-75.23,7.5,39.0,70.1
2022-09-08,Utica-Valley,suburban,43.1,-75.23,6.6,50.1,74.4
2022-09-09,Utica-Valley,suburban,43.1,-75.23,8.5,44.0,82.9
2022-09-10,Utica-Valley,suburban,43.1,-75.23,4.5,48.4,32.7
2022-09-11,Utica-Valley,suburban,43.1,-75.23,,45.5,100.0
2022-09-12,Utica-Valley,suburban,43.1,-75.23,4.3,38.1,77.5
2022-09-13,Utica-Valley,suburban,43.1,-75.23,7.7,45.1,62.6
2022-09-14,Utica-Valley,suburban,43.1,-75.23,5.5,35.3,76.4
2022-09-15,Utica-Valley,suburban,43.1,-75.23,4.6,48.4,72.8
2022-09-16,Utica-Valley,suburban,43.1,-75.23,6.5,45.7,35.6
2022-09-17,Utica-Valley,suburban,43.1,-75.23,9.2,47.5,67.3
2022-09-18,Utica-Valley,suburban,43.1,-75.23,7.0,35.2,72.9
2022-09-19,Utica-Valley,suburban,43.1,-75.23,2.6,24.3,70.6
2022-09-20,Utica-Valley,suburban,43.1,-75.23,3.9,45.3,34.9
2022-09-21,Utica-Valley,suburban,43.1,-75.23,9.0,35.7,90.8
2022-09-22,Utica-Valley,suburban,43.1,-75.23,2.2,40.5,72.7
2022-09-23,Utica-Valley,suburban,43.1,-75.23,7.8,23.9,72.7
2022-09-24,Utica-Valley,suburban,43.1,-75.23,5.0,40.1,59.2
2022-09-25,Utica-Valley,suburban,43.1,-75.23,9.6,29.9,36.9
2022-09-26,Utica-Valley,suburban,43.1,-75.23,14.3,39.6,64.3
2022-09-27,Utica-Valley,suburban,43.1,-75.23,8.7,44.6,54.8
2022-09-28,Utica-Valley,suburban,43.1,-75.23,4.4,30.6,44.3
2022-09-29,Utica-Valley,suburban,43.1,-75.23,893.1,35.6,70.0
